gender,ethnicity,birth,stark,readk,mathk,lunchk,schoolk,degreek,ladderk,experiencek,tethnicityk,schoolidk
male,afam,1980 Q2,regular,402.0,405.0,non-free,urban,master,level1,6.0,cauc,2.0
male,cauc,1980 Q2,regular,425.0,484.0,non-free,rural,master,level1,11.0,cauc,75.0
female,cauc,1980 Q1,regular+aide,510.0,576.0,non-free,rural,bachelor,level1,13.0,cauc,11.0
male,afam,1980 Q1,regular+aide,425.0,463.0,free,inner-city,bachelor,level1,16.0,afam,22.0
male,afam,1980 Q3,regular+aide,414.0,468.0,free,inner-city,master,level1,17.0,cauc,29.0
female,cauc,1980 Q3,regular+aide,430.0,559.0,non-free,rural,bachelor,level1,14.0,cauc,70.0
male,afam,1980 Q3,small,431.0,478.0,free,inner-city,master,level1,8.0,cauc,28.0
female,cauc,1980 Q1,regular,,,free,rural,master,level3,16.0,cauc,68.0
female,afam,1980 Q1,regular,436.0,478.0,free,inner-city,bachelor,level1,6.0,afam,19.0
male,cauc,1980 Q2,regular,427.0,513.0,non-free,suburban,bachelor,apprentice,1.0,afam,21.0
female,cauc,1979 Q4,regular+aide,492.0,576.0,non-free,rural,master,level1,10.0,cauc,72.0
female,afam,1980 Q3,regular+aide,472.0,536.0,free,inner-city,bachelor,level1,11.0,cauc,31.0
female,afam,1979 Q4,regular,442.0,528.0,non-free,suburban,bachelor,apprentice,1.0,cauc,23.0
male,cauc,1980 Q2,small,413.0,463.0,free,rural,master+,level1,6.0,cauc,7.0
male,cauc,1980 Q2,regular,439.0,536.0,non-free,suburban,bachelor,level1,12.0,cauc,46.0
female,cauc,1979 Q4,small,453.0,449.0,non-free,rural,bachelor,level1,19.0,cauc,64.0
male,cauc,1980 Q2,regular+aide,428.0,478.0,free,urban,bachelor,level1,13.0,cauc,48.0
female,cauc,1980 Q3,small,422.0,478.0,free,rural,bachelor,level1,27.0,cauc,40.0
female,afam,1980 Q3,regular+aide,476.0,528.0,free,inner-city,bachelor,level1,11.0,cauc,31.0
female,cauc,1980 Q1,small,421.0,444.0,non-free,suburban,bachelor,,0.0,cauc,4.0
female,afam,1980 Q1,small,455.0,506.0,free,urban,master,level1,13.0,cauc,37.0
female,afam,1980 Q1,regular+aide,414.0,439.0,free,inner-city,bachelor,apprentice,0.0,cauc,32.0
female,afam,1980 Q1,small,,,non-free,inner-city,master,level1,8.0,cauc,28.0
male,afam,1980 Q2,regular+aide,425.0,429.0,free,inner-city,master,level1,22.0,cauc,33.0
female,afam,1980 Q3,small,402.0,478.0,free,suburban,bachelor,level1,21.0,cauc,20.0
male,cauc,1979 Q4,small,397.0,412.0,free,rural,bachelor,level1,8.0,cauc,5.0
male,cauc,1980 Q3,small,455.0,547.0,non-free,rural,bachelor,level1,4.0,cauc,13.0
female,cauc,1980 Q2,regular+aide,439.0,423.0,free,rural,master,level1,21.0,cauc,40.0
male,cauc,1979 Q2,small,427.0,494.0,non-free,rural,bachelor,level1,12.0,cauc,74.0
female,afam,1980 Q3,regular,437.0,494.0,free,suburban,bachelor,,4.0,cauc,20.0
male,cauc,1980 Q2,small,490.0,626.0,non-free,urban,master+,level1,12.0,cauc,10.0
female,cauc,1980 Q2,regular,,,non-free,suburban,bachelor,probation,14.0,cauc,42.0
male,cauc,1979 Q4,regular+aide,410.0,478.0,non-free,suburban,master,level1,8.0,cauc,61.0
male,cauc,1980 Q1,regular+aide,418.0,444.0,free,rural,master,level1,10.0,cauc,72.0
male,afam,1980 Q2,small,408.0,459.0,free,inner-city,bachelor,,3.0,cauc,45.0
male,cauc,1980 Q1,regular,397.0,500.0,non-free,rural,master,level1,8.0,cauc,78.0
male,cauc,1980 Q2,regular,439.0,444.0,non-free,suburban,bachelor,probation,14.0,cauc,42.0
female,afam,1980 Q1,regular,430.0,513.0,free,suburban,master,level1,24.0,cauc,44.0
male,cauc,1980 Q3,regular+aide,430.0,513.0,non-free,rural,bachelor,,2.0,cauc,71.0
female,cauc,1980 Q2,regular,428.0,434.0,non-free,suburban,master+,level1,13.0,cauc,51.0
female,cauc,1980 Q3,regular,455.0,536.0,non-free,suburban,bachelor,level1,11.0,cauc,51.0
male,cauc,1980 Q1,regular,451.0,444.0,non-free,rural,master,level1,8.0,afam,66.0
male,afam,1980 Q3,small,413.0,429.0,free,suburban,bachelor,apprentice,5.0,afam,24.0
male,afam,1980 Q3,regular,437.0,559.0,free,inner-city,bachelor,level1,10.0,afam,30.0
male,cauc,1980 Q1,regular,487.0,536.0,free,rural,master,level1,12.0,cauc,72.0
male,afam,1980 Q3,regular+aide,439.0,449.0,non-free,suburban,bachelor,apprentice,1.0,afam,20.0
female,afam,1980 Q3,regular+aide,451.0,602.0,free,inner-city,master,apprentice,24.0,cauc,30.0
female,afam,1979 Q4,regular+aide,431.0,468.0,free,inner-city,master,level1,5.0,cauc,33.0
female,afam,1980 Q1,regular,456.0,547.0,free,inner-city,bachelor,level1,24.0,afam,22.0
male,cauc,1980 Q2,regular,430.0,506.0,free,rural,bachelor,level1,16.0,cauc,69.0
male,cauc,1979 Q4,small,470.0,576.0,non-free,rural,bachelor,level1,6.0,cauc,68.0
female,afam,1980 Q1,small,434.0,520.0,free,inner-city,bachelor,apprentice,2.0,afam,16.0
male,cauc,1979 Q4,regular,428.0,489.0,non-free,rural,bachelor,level1,13.0,cauc,79.0
female,cauc,1980 Q3,regular,476.0,520.0,non-free,rural,master,level1,10.0,cauc,1.0
female,afam,1980 Q2,regular+aide,410.0,449.0,free,inner-city,bachelor,level1,6.0,cauc,16.0
male,cauc,1980 Q2,small,461.0,528.0,free,suburban,bachelor,level1,3.0,cauc,44.0
female,cauc,1979 Q2,small,378.0,405.0,free,rural,bachelor,level1,8.0,cauc,70.0
female,afam,1980 Q3,small,480.0,520.0,free,suburban,bachelor,,3.0,cauc,44.0
female,cauc,1980 Q1,regular+aide,425.0,513.0,free,rural,master,level1,13.0,cauc,76.0
female,cauc,1980 Q2,regular,445.0,506.0,non-free,urban,bachelor,probation,0.0,cauc,59.0
male,cauc,1980 Q2,regular+aide,437.0,500.0,non-free,rural,bachelor,level1,14.0,cauc,73.0
male,cauc,1980 Q2,regular,424.0,478.0,free,rural,master,level1,8.0,cauc,78.0
female,afam,1979 Q4,regular+aide,431.0,500.0,free,suburban,bachelor,level1,17.0,cauc,58.0
female,cauc,1980 Q1,regular,450.0,528.0,non-free,rural,bachelor,apprentice,1.0,cauc,76.0
male,cauc,1979 Q2,regular,439.0,536.0,non-free,rural,master,level1,13.0,cauc,55.0
female,cauc,1980 Q3,small,424.0,576.0,non-free,rural,bachelor,level1,5.0,cauc,79.0
male,afam,1980 Q1,regular,427.0,473.0,free,rural,bachelor,probation,0.0,cauc,7.0
male,cauc,1980 Q2,regular,442.0,494.0,non-free,rural,bachelor,,4.0,cauc,35.0
male,cauc,1979 Q3,regular,461.0,536.0,non-free,suburban,master,level1,13.0,cauc,54.0
female,cauc,1980 Q1,regular+aide,436.0,513.0,non-free,suburban,master,level1,15.0,afam,21.0
male,cauc,1980 Q2,regular+aide,448.0,489.0,free,rural,bachelor,level1,4.0,cauc,62.0
male,cauc,1980 Q1,regular,465.0,536.0,non-free,urban,bachelor,level1,8.0,cauc,9.0
male,cauc,1980 Q2,small,497.0,484.0,non-free,rural,bachelor,level1,15.0,cauc,55.0
female,cauc,1979 Q4,small,425.0,506.0,non-free,suburban,bachelor,level1,11.0,cauc,61.0
male,cauc,1979 Q3,regular,,,non-free,urban,bachelor,level1,5.0,cauc,37.0
male,cauc,1980 Q1,regular+aide,442.0,444.0,non-free,rural,master,level1,8.0,cauc,57.0
male,afam,1980 Q2,regular+aide,407.0,444.0,free,inner-city,bachelor,probation,0.0,cauc,19.0
female,cauc,1980 Q3,regular,425.0,513.0,non-free,suburban,master,level1,12.0,cauc,52.0
male,afam,1980 Q1,regular+aide,434.0,434.0,free,inner-city,bachelor,level1,16.0,afam,22.0
female,cauc,1980 Q3,small,532.0,547.0,non-free,suburban,bachelor,level1,5.0,cauc,58.0
female,cauc,1979 Q3,regular,427.0,478.0,non-free,rural,bachelor,level1,13.0,cauc,74.0
male,cauc,1979 Q4,regular+aide,403.0,473.0,non-free,rural,master,level1,3.0,cauc,78.0
female,cauc,1980 Q1,regular+aide,,,non-free,suburban,master,level1,14.0,cauc,36.0
female,cauc,1979 Q4,regular,451.0,559.0,free,rural,bachelor,apprentice,2.0,cauc,40.0
female,afam,1980 Q1,regular,448.0,463.0,non-free,inner-city,bachelor,level1,24.0,afam,22.0
male,cauc,1980 Q2,small,427.0,484.0,free,rural,bachelor,level1,4.0,cauc,40.0
female,cauc,1980 Q2,regular,418.0,439.0,free,rural,master,level1,12.0,cauc,8.0
male,afam,1980 Q3,regular+aide,390.0,418.0,free,suburban,bachelor,,0.0,cauc,44.0
male,cauc,1980 Q3,regular+aide,421.0,528.0,free,rural,master,level1,13.0,cauc,76.0
female,afam,1980 Q2,regular,405.0,429.0,free,inner-city,master+,level1,8.0,cauc,16.0
male,afam,1980 Q1,small,439.0,459.0,non-free,rural,master,level1,8.0,cauc,68.0
male,afam,1980 Q2,small,400.0,399.0,free,urban,master,level1,12.0,cauc,2.0
male,cauc,1980 Q1,regular,405.0,463.0,free,rural,bachelor,level1,11.0,cauc,49.0
female,cauc,1979 Q4,regular,,,non-free,suburban,bachelor,level1,11.0,cauc,51.0
male,cauc,1980 Q3,small,,,non-free,rural,bachelor,level1,8.0,cauc,8.0
male,cauc,1980 Q3,regular,436.0,478.0,free,urban,bachelor,level1,8.0,cauc,9.0
male,cauc,1980 Q1,regular,416.0,468.0,non-free,rural,bachelor,apprentice,2.0,cauc,57.0
female,cauc,1979 Q4,regular,414.0,489.0,non-free,suburban,bachelor,level1,8.0,cauc,4.0
female,cauc,1980 Q2,regular+aide,418.0,489.0,free,rural,master,level1,13.0,cauc,55.0
female,cauc,1980 Q3,regular+aide,447.0,536.0,non-free,rural,master+,level1,12.0,cauc,63.0
female,cauc,1980 Q1,regular+aide,497.0,559.0,non-free,rural,bachelor,level1,9.0,cauc,49.0
male,afam,1979 Q3,small,397.0,439.0,free,rural,bachelor,apprentice,3.0,cauc,56.0
male,afam,1980 Q1,regular,437.0,547.0,free,suburban,master,level1,24.0,cauc,44.0
male,cauc,1980 Q2,small,436.0,439.0,free,rural,bachelor,level1,8.0,cauc,70.0
female,afam,1980 Q2,regular+aide,427.0,468.0,non-free,suburban,bachelor,apprentice,1.0,afam,20.0
male,cauc,1980 Q2,small,472.0,547.0,non-free,suburban,bachelor,level1,11.0,cauc,61.0
female,cauc,1980 Q2,regular+aide,468.0,520.0,non-free,rural,bachelor,level1,14.0,cauc,70.0
female,cauc,1980 Q1,small,450.0,536.0,non-free,rural,bachelor,level1,14.0,cauc,74.0
female,cauc,1980 Q2,regular+aide,,,non-free,suburban,bachelor,level1,7.0,cauc,54.0
female,cauc,1980 Q3,regular+aide,431.0,463.0,free,rural,bachelor,level1,4.0,cauc,62.0
male,afam,1979 Q2,regular+aide,400.0,444.0,free,urban,bachelor,level1,17.0,cauc,2.0
male,afam,1979 Q4,regular+aide,419.0,454.0,free,rural,bachelor,,9.0,cauc,1.0
female,cauc,1980 Q3,regular+aide,391.0,365.0,non-free,rural,bachelor,level1,7.0,cauc,56.0
male,afam,1980 Q2,small,434.0,489.0,free,suburban,bachelor,probation,0.0,cauc,23.0
female,cauc,1980 Q3,small,436.0,478.0,non-free,rural,bachelor,level1,6.0,cauc,69.0
male,cauc,1980 Q3,regular+aide,442.0,454.0,free,rural,bachelor,level1,13.0,cauc,67.0
female,cauc,1980 Q1,regular+aide,437.0,547.0,non-free,urban,bachelor,,11.0,cauc,37.0
male,cauc,1980 Q3,small,451.0,513.0,non-free,suburban,master,level1,8.0,cauc,58.0
female,cauc,1980 Q1,regular+aide,411.0,412.0,non-free,rural,bachelor,level1,8.0,cauc,5.0
male,cauc,1979 Q4,regular+aide,,,non-free,rural,bachelor,level1,13.0,cauc,67.0
male,afam,1980 Q3,regular+aide,,489.0,free,urban,bachelor,,11.0,cauc,37.0
female,cauc,1979 Q2,regular,433.0,463.0,free,rural,bachelor,apprentice,1.0,cauc,76.0
female,afam,1980 Q3,small,451.0,473.0,free,inner-city,bachelor,level1,5.0,cauc,29.0
male,cauc,1980 Q1,regular,522.0,536.0,non-free,rural,master,level1,12.0,cauc,72.0
male,cauc,1980 Q3,small,402.0,449.0,non-free,rural,master,level1,6.0,cauc,39.0
male,cauc,1980 Q1,regular,408.0,423.0,free,rural,master,level1,13.0,cauc,55.0
male,afam,1980 Q3,regular,386.0,405.0,free,inner-city,master+,level1,8.0,cauc,16.0
male,cauc,1980 Q3,regular+aide,411.0,444.0,non-free,rural,bachelor,level1,13.0,cauc,66.0
female,cauc,1980 Q1,regular+aide,465.0,626.0,non-free,suburban,bachelor,level1,16.0,cauc,41.0
male,cauc,1980 Q1,regular,433.0,468.0,non-free,suburban,bachelor,level1,12.0,cauc,46.0
female,cauc,1979 Q3,regular+aide,,,non-free,rural,master,level1,12.0,cauc,79.0
female,afam,1980 Q1,regular+aide,411.0,423.0,free,inner-city,master,level1,11.0,cauc,18.0
female,cauc,1980 Q3,regular+aide,403.0,434.0,free,rural,master+,level1,12.0,cauc,63.0
female,afam,1980 Q3,regular+aide,382.0,375.0,free,inner-city,bachelor,level1,5.0,afam,28.0
female,afam,1980 Q4,small,,,non-free,suburban,master,level1,14.0,afam,21.0
male,afam,1979 Q4,small,447.0,506.0,non-free,inner-city,master,level3,12.0,cauc,15.0
male,cauc,1980 Q3,regular+aide,414.0,463.0,free,urban,bachelor,level1,17.0,cauc,2.0
male,cauc,1979 Q4,small,416.0,473.0,non-free,urban,bachelor,apprentice,1.0,cauc,60.0
female,cauc,1980 Q3,regular+aide,403.0,484.0,non-free,suburban,bachelor,apprentice,3.0,cauc,42.0
female,asian,1979 Q4,regular+aide,565.0,528.0,non-free,suburban,bachelor,level1,16.0,cauc,41.0
female,cauc,1980 Q2,small,445.0,500.0,non-free,suburban,bachelor,level1,16.0,afam,51.0
male,afam,1980 Q1,regular+aide,,,non-free,suburban,bachelor,level1,5.0,afam,21.0
male,afam,1979 Q4,regular+aide,431.0,506.0,free,suburban,bachelor,,12.0,afam,20.0
male,cauc,1980 Q1,regular,425.0,429.0,non-free,rural,master,level1,13.0,cauc,55.0
female,cauc,1980 Q2,regular+aide,443.0,536.0,free,suburban,bachelor,level1,5.0,afam,21.0
male,cauc,1979 Q4,regular+aide,421.0,528.0,non-free,rural,master,level1,8.0,cauc,74.0
female,cauc,1979 Q4,small,492.0,576.0,non-free,rural,master,level1,6.0,cauc,72.0
female,cauc,1980 Q2,regular,407.0,449.0,free,rural,master,level1,5.0,cauc,47.0
female,cauc,1980 Q2,regular,439.0,506.0,free,rural,bachelor,level1,4.0,cauc,39.0
male,cauc,1980 Q3,regular+aide,416.0,459.0,non-free,urban,bachelor,,11.0,cauc,37.0
male,cauc,1980 Q2,regular,398.0,429.0,non-free,rural,master,level1,8.0,afam,66.0
female,cauc,1979 Q1,regular,419.0,439.0,free,rural,bachelor,level1,8.0,cauc,5.0
female,cauc,1980 Q3,regular,402.0,412.0,non-free,rural,bachelor,level1,13.0,cauc,74.0
male,afam,1980 Q2,small,430.0,468.0,free,inner-city,master,level3,12.0,cauc,15.0
male,cauc,1979 Q2,regular+aide,,547.0,non-free,rural,bachelor,level1,13.0,cauc,67.0
female,cauc,1980 Q1,regular+aide,455.0,559.0,non-free,rural,bachelor,level2,9.0,cauc,7.0
female,cauc,1980 Q3,small,514.0,602.0,non-free,rural,bachelor,level1,16.0,cauc,72.0
male,cauc,1980 Q1,regular+aide,485.0,626.0,free,rural,master,level1,21.0,cauc,40.0
male,cauc,1979 Q4,regular+aide,461.0,536.0,non-free,rural,master,level1,13.0,cauc,55.0
male,cauc,1980 Q1,small,453.0,576.0,non-free,rural,bachelor,level1,5.0,cauc,79.0
female,cauc,1980 Q3,small,422.0,449.0,free,suburban,bachelor,probation,0.0,cauc,43.0
female,cauc,1980 Q2,small,433.0,484.0,non-free,rural,bachelor,level1,5.0,cauc,79.0
female,cauc,1980 Q3,regular,,,non-free,suburban,bachelor,pending,3.0,cauc,58.0
female,cauc,1980 Q1,regular+aide,434.0,468.0,free,rural,master,level1,21.0,cauc,40.0
male,cauc,1979 Q4,regular+aide,431.0,528.0,free,rural,bachelor,level1,6.0,cauc,13.0
male,cauc,1980 Q3,regular,455.0,513.0,non-free,rural,bachelor,level1,8.0,cauc,72.0
male,cauc,1979 Q4,regular,,,non-free,rural,master,level2,11.0,cauc,11.0
female,cauc,1979 Q3,regular,410.0,500.0,non-free,rural,master,level1,13.0,cauc,56.0
female,cauc,1980 Q2,regular,,,non-free,rural,bachelor,level1,13.0,cauc,79.0
female,afam,1980 Q2,small,400.0,434.0,non-free,inner-city,master,level1,10.0,afam,18.0
female,afam,1980 Q1,regular+aide,467.0,489.0,free,rural,bachelor,level1,10.0,cauc,68.0
female,cauc,1980 Q1,regular,467.0,484.0,non-free,rural,master,level1,10.0,cauc,1.0
female,cauc,1980 Q1,regular,453.0,459.0,non-free,suburban,bachelor,level1,15.0,cauc,36.0
male,afam,1980 Q2,small,497.0,576.0,free,suburban,bachelor,probation,0.0,cauc,23.0
male,afam,1980 Q1,regular+aide,483.0,520.0,non-free,suburban,bachelor,apprentice,1.0,afam,20.0
female,cauc,1980 Q2,regular,397.0,412.0,free,rural,bachelor,level1,8.0,cauc,5.0
male,cauc,1980 Q1,regular,442.0,520.0,non-free,suburban,master,level1,22.0,cauc,61.0
female,cauc,1980 Q3,regular,474.0,536.0,free,rural,master,level1,6.0,cauc,13.0
male,cauc,1980 Q3,regular,393.0,434.0,non-free,rural,bachelor,level1,13.0,,55.0
female,cauc,1980 Q4,regular,455.0,559.0,free,suburban,bachelor,level1,12.0,cauc,46.0
male,cauc,1979 Q4,regular,434.0,429.0,free,rural,master,level1,13.0,cauc,38.0
male,cauc,1980 Q1,regular+aide,416.0,463.0,non-free,rural,master,level1,13.0,cauc,55.0
male,afam,1980 Q2,regular+aide,422.0,444.0,free,inner-city,bachelor,level1,16.0,afam,22.0
female,cauc,1980 Q1,small,,520.0,non-free,suburban,master,level1,17.0,cauc,36.0
male,cauc,1980 Q2,regular+aide,565.0,602.0,non-free,suburban,bachelor,level1,16.0,cauc,41.0
male,cauc,1979 Q4,regular,461.0,576.0,non-free,suburban,master,level3,15.0,cauc,41.0
female,cauc,1980 Q2,regular+aide,467.0,494.0,non-free,suburban,bachelor,level1,3.0,cauc,58.0
male,cauc,1979 Q3,regular+aide,418.0,520.0,non-free,suburban,bachelor,level1,17.0,cauc,43.0
female,afam,1980 Q2,small,427.0,478.0,free,suburban,bachelor,level1,11.0,afam,23.0
female,afam,1980 Q1,regular,465.0,494.0,free,rural,master,level3,16.0,cauc,68.0
male,cauc,1979 Q4,regular+aide,458.0,520.0,non-free,suburban,bachelor,level1,7.0,cauc,54.0
female,afam,1980 Q1,regular,431.0,528.0,free,suburban,master,level1,24.0,cauc,44.0
female,cauc,1980 Q2,small,442.0,489.0,non-free,rural,bachelor,level1,6.0,cauc,69.0
male,afam,1980 Q2,small,397.0,434.0,free,inner-city,bachelor,apprentice,1.0,afam,32.0
female,cauc,1979 Q3,small,453.0,602.0,free,suburban,bachelor,level1,14.0,cauc,52.0
female,afam,1980 Q4,regular+aide,,489.0,free,rural,bachelor,level1,10.0,cauc,68.0
female,cauc,1980 Q1,small,460.0,489.0,non-free,suburban,master,level1,14.0,afam,21.0
female,cauc,1979 Q4,regular+aide,440.0,602.0,non-free,rural,master,level1,8.0,cauc,74.0
female,cauc,1980 Q3,small,428.0,478.0,non-free,rural,master+,level1,8.0,cauc,78.0
male,cauc,1980 Q3,regular+aide,428.0,494.0,non-free,suburban,bachelor,level1,18.0,cauc,52.0
female,afam,1980 Q1,small,386.0,449.0,free,suburban,master,level1,20.0,cauc,17.0
female,afam,1979 Q4,regular+aide,467.0,536.0,non-free,suburban,bachelor,apprentice,1.0,afam,20.0
female,cauc,1980 Q3,small,470.0,576.0,non-free,rural,bachelor,level1,14.0,cauc,74.0
female,cauc,1979 Q4,regular+aide,418.0,459.0,free,rural,master,level1,8.0,cauc,74.0
male,afam,1980 Q3,regular+aide,403.0,449.0,free,inner-city,bachelor,level1,5.0,afam,28.0
female,afam,1980 Q2,regular,433.0,473.0,free,inner-city,bachelor,apprentice,1.0,afam,22.0
male,afam,1980 Q1,regular+aide,422.0,506.0,non-free,suburban,master,level1,15.0,afam,21.0
male,afam,1980 Q3,regular+aide,416.0,454.0,free,inner-city,master,level1,17.0,cauc,16.0
male,cauc,1980 Q2,regular+aide,425.0,500.0,free,rural,bachelor,level1,6.0,cauc,13.0
female,afam,1980 Q2,small,419.0,434.0,non-free,inner-city,bachelor,,2.0,cauc,28.0
female,cauc,1980 Q2,regular,413.0,429.0,free,rural,bachelor,,4.0,cauc,35.0
male,afam,1980 Q3,regular,425.0,478.0,free,inner-city,bachelor,,9.0,afam,28.0
female,afam,1979 Q4,regular+aide,414.0,484.0,free,inner-city,bachelor,level1,7.0,cauc,22.0
female,cauc,1980 Q3,regular,434.0,468.0,free,rural,bachelor,level2,10.0,cauc,68.0
female,afam,1980 Q2,regular+aide,398.0,418.0,free,inner-city,bachelor,level1,7.0,cauc,22.0
female,cauc,1980 Q3,small,451.0,536.0,non-free,rural,master,level1,12.0,cauc,6.0
male,afam,1980 Q3,regular+aide,398.0,449.0,free,inner-city,master,level1,5.0,cauc,33.0
male,cauc,1980 Q2,regular+aide,,,non-free,rural,bachelor,level1,5.0,cauc,64.0
female,afam,1980 Q2,regular,492.0,520.0,free,inner-city,bachelor,level1,9.0,afam,18.0
female,cauc,1979 Q3,small,428.0,459.0,non-free,rural,bachelor,apprentice,1.0,cauc,57.0
male,afam,1980 Q1,small,,,free,suburban,bachelor,level1,3.0,cauc,44.0
female,cauc,1980 Q3,regular+aide,518.0,536.0,non-free,suburban,bachelor,level1,18.0,cauc,52.0
male,cauc,1980 Q3,regular+aide,443.0,520.0,non-free,inner-city,master,level1,11.0,cauc,18.0
male,cauc,1980 Q3,regular,431.0,489.0,free,rural,master,level1,13.0,cauc,50.0
female,afam,1980 Q4,small,450.0,459.0,free,inner-city,bachelor,,14.0,afam,33.0
female,cauc,1980 Q3,regular,436.0,500.0,free,rural,bachelor,level1,10.0,cauc,70.0
male,cauc,1980 Q3,small,485.0,576.0,non-free,suburban,bachelor,level1,5.0,cauc,58.0
female,cauc,1979 Q4,regular+aide,433.0,489.0,non-free,rural,bachelor,level1,12.0,cauc,12.0
female,afam,1980 Q2,regular+aide,407.0,392.0,free,inner-city,master,level1,17.0,cauc,16.0
female,afam,1980 Q3,small,447.0,513.0,free,inner-city,bachelor,,2.0,cauc,28.0
female,afam,1980 Q2,regular+aide,405.0,444.0,free,suburban,bachelor,level1,8.0,afam,17.0
male,cauc,1980 Q1,small,463.0,473.0,non-free,rural,bachelor,,1.0,cauc,73.0
male,cauc,1978 Q4,regular+aide,448.0,489.0,free,rural,bachelor,level1,11.0,cauc,6.0
female,cauc,1980 Q3,regular+aide,538.0,602.0,non-free,rural,bachelor,level2,9.0,cauc,7.0
female,cauc,1980 Q3,regular,,,non-free,rural,bachelor,,5.0,cauc,1.0
female,afam,1980 Q2,regular+aide,439.0,513.0,non-free,inner-city,bachelor,apprentice,1.0,afam,14.0
male,cauc,1980 Q1,regular,424.0,468.0,non-free,rural,master,level1,12.0,cauc,8.0
female,cauc,1980 Q3,small,,,non-free,rural,bachelor,level1,22.0,cauc,76.0
male,afam,1979 Q4,small,393.0,429.0,free,inner-city,bachelor,apprentice,1.0,cauc,26.0
male,afam,1980 Q3,regular,403.0,454.0,non-free,suburban,bachelor,,4.0,cauc,20.0
female,cauc,1980 Q3,regular+aide,416.0,454.0,non-free,suburban,bachelor,level1,7.0,cauc,4.0
male,cauc,1980 Q3,small,398.0,454.0,non-free,rural,master,level1,9.0,cauc,12.0
female,afam,1980 Q3,small,408.0,405.0,free,inner-city,bachelor,apprentice,1.0,afam,32.0
male,afam,1980 Q1,regular+aide,393.0,418.0,free,inner-city,master,level1,17.0,cauc,16.0
female,cauc,1980 Q1,regular+aide,447.0,454.0,non-free,suburban,bachelor,probation,0.0,cauc,46.0
male,afam,1980 Q2,small,430.0,405.0,free,inner-city,bachelor,apprentice,1.0,afam,32.0
female,afam,1980 Q2,regular,393.0,384.0,free,inner-city,master+,level1,8.0,cauc,16.0
female,afam,1980 Q2,regular,,,free,inner-city,master,level1,11.0,afam,15.0
male,cauc,1980 Q2,regular,,,non-free,rural,bachelor,level1,13.0,cauc,79.0
female,afam,1980 Q3,regular+aide,421.0,489.0,non-free,suburban,master,level1,10.0,cauc,24.0
female,cauc,1980 Q3,regular,461.0,478.0,non-free,rural,master,level1,11.0,cauc,75.0
male,afam,1980 Q2,small,458.0,559.0,free,inner-city,bachelor,apprentice,2.0,cauc,30.0
male,cauc,1980 Q3,small,,489.0,non-free,suburban,bachelor,,0.0,cauc,42.0
female,cauc,1980 Q3,regular,395.0,459.0,free,suburban,bachelor,apprentice,1.0,afam,21.0
male,cauc,1980 Q2,regular+aide,419.0,463.0,non-free,rural,master,level1,13.0,cauc,76.0
